"Code","Severity","Description","User Severity","rpt msg","solution"
"PVT-030","Warning","NAME
       PVT-030  (warning)  Corner %s:  %d process number, %d process label, %d
       voltage, and %d temperature mismatches.

DESCRIPTION
       This message is issued when there are mismatches between the  specified
       and  effective values of the process number, process label, voltage, or
       temperature  operating  conditions  of  a   particular   corner.    The
       report_pvt  command will print information and warnings identifying the
       mismatched values, the relevant cell libraries, the number of  affected
       cells, and the operating conditions that will actually be used for tim-
       ing analysis.

WHAT NEXT
       Review the P/V/T operating conditions supported by  the  relevant  cell
       libraries.   Review  whether  specified  P/V/T  is missing some library
       cells.  Review the constraints for missing  or  incorrect  set_voltage,
       set_temperature,  set_process_number, set_process_label, or set_operat-
       ing_conditions commands.  Review the  UPF  data  for  an  incorrect  or
       incomplete  supply net configuration.  The report_pvt command will give
       more information about this situation.","","Warning: Corner FUNC_0.85V_HOLD:  4 process number, 0 process label, 7 voltage, and 0 temperature mismatches. (PVT-030) (MSG-3032)",""
"PVT-031","Warning","NAME
       PVT-031 (warning)  %d cells affected for early, %d for late.

DESCRIPTION
       This  message is issued when there are mismatches between the specified
       and effective values of the process number, process label, voltage,  or
       temperature  operating conditions of a particular corner.  It describes
       the number of cells affected by the mismatched PVT values.  It will  be
       preceded by a PVT-030 warning, which lists the number of mismatches.

WHAT NEXT
       Review  the  P/V/T  operating conditions supported by the relevant cell
       libraries.  Review the constraints for missing or  incorrect  set_volt-
       age,   set_temperature,   set_process_number,   set_process_label,   or
       set_operating_conditions commands.  Review the UPF data for  an  incor-
       rect  or  incomplete  supply net configuration.  The report_pvt command
       will give more information about this situation.","","Warning: 92091 cells affected for early, 92091 for late. (PVT-031) (MSG-3032)",""
"PVT-032","Info","NAME
       PVT-032 (info) Corner %s: no PVT mismatches.

DESCRIPTION
       This  message is issued when there are no mismatches between the speci-
       fied and effective values of the process number, process  label,  volt-
       age, or temperature operating conditions of a particular corner.

WHAT NEXT
       No action is required.  This is the desired situation.","","Corner %s: no PVT mismatches. (MSG-3032)",""
"PVT-034","Warning","NAME
       PVT-034  (warning)   %d  port  driving_cells affected for early, %d for
       late.

DESCRIPTION
       This message is issued when there are mismatches between the  specified
       and  effective values of the process number, process label, voltage, or
       temperature operating conditions of a particular corner.  It  describes
       the number of port driving_cells affected by the mismatched PVT values.
       It will be preceded by a PVT-030 warning, which  lists  the  number  of
       mismatches.

WHAT NEXT
       Review  the  P/V/T  operating conditions supported by the relevant cell
       libraries.  Review the constraints for missing or  incorrect  set_volt-
       age,   set_temperature,   set_process_number,   set_process_label,   or
       set_operating_conditions commands applied to the port or the top  level
       of the design.  The report_pvt command will give more information about
       this situation for a particular port.","","Warning: 0 port driving_cells affected for early, 0 for late. (PVT-034) (MSG-3032)",""
"RSTR-1101","Info","","","Information: -source options for report_dont_touch command is only support when objects are specified (RSTR-1101) (MSG-3032)",""
"RTM-1031","Info","NAME
       RTM-1031 (info) No instance marked for retiming.

DESCRIPTION
        No  modules  are  found  for retiming. This can happen if user has not
       marked any modules for retiming or the modules marked are not valid.

WHAT NEXT
       If this is not expected, check the modules passed in ""set_optimize_reg-
       isters"" are valid.","","Information: No instance marked for retiming. (RTM-1031) (MSG-3032)",""
"SQM-1040","Warning","NAME
       SQM-1040 (warning) No cell bus will be mapped to multibit because there
       is no multibit cells in the cell libraries.

DESCRIPTION
       This warning message is issued when bus instance is to  be  mapped  but
       library doesn't have multibit cells.

WHAT NEXT
       Check library to provide multibit cells for bus mapping.  ~","","No cell bus will be mapped to multibit because there is no multibit cells in the cell libraries. (MSG-3032)",""
"SQM-1046","Warning","NAME
       SQM-1046  (warning) Sequential element '%s' of module '%s' is mapped to
       library cell '%s' or its equivalents, which don't  have  nextstate:data
       defined  on  input  port.  This  may  result  in synchronous input nets
       swapped.

DESCRIPTION
       This warning message is issued when instance is  mapped  to  a  libcell
       where  there  is  no  nextstate_type attribute defined on its ports. In
       this case, functional input pairs like D/SET, D/CLEAR  can  be  swapped
       during net connection as they are logically equivalent. Tool can't tell
       which port is the ""true"" data port.

WHAT NEXT
       User can ignore this warning if they don't care about  pin  connection.
       Otherwise  choose  another  libcell  which  is  properly  defined  with
       nextstate_type.  For example: get_attribute [get_lib_pins   -of_objects
       [get_lib_cells   */DFPCRQX1HXP ] ] nextstate_type ~","","Warning: Sequential element 'bit_secure_1/slice_0/hreset_sync/t_reset_sync_reg' of module 'bit_coin' is mapped to library cell 'SDFFARX1_RVT' or its equivalents, which don't have nextstate:data defined on input port. This may result in synchronous input nets swapped. (SQM-1046) (MSG-3032)",""
"SQM-1074","Info","NAME
       SQM-1074 (info) Shift register Inferencing is enabled so only head flop
       will be replaced with scan cell and not all registers in shift register
       chains are scan replaced.

DESCRIPTION
       This  information  is  to  tell  user  that shift register inferring is
       enabled and only head register will be mapped to scan type.

WHAT NEXT
       NA

SEE ALSO
       report_transformed_registers(2)
       ~","","Shift register Inferencing is enabled so only head flop will be replaced with scan cell and not all registers in shift register chains are scan replaced. (MSG-3032)",""
"SQM-2000","Info","","","Information: Register Bits Before Sharing = 77150, After Sharing = 77150, Savings = 0 (SQM-2000) (MSG-3032)",""
"SQM-2005","Info","NAME
       SQM-2005 (info) Inferred a shift register of length %ld with %s as head
       in module %s

DESCRIPTION
       This message is issued when shift register is created.

WHAT NEXT
       NA

SEE ALSO
       report_transformed_registers(2)

       ~","","Inferred a shift register of length %ld with %s as head in module %s. (MSG-3032)",""
"SQM-2014","Info","NAME
       SQM-2014  (info)  %d  register's output was inverted. Use report_trans-
       formed_registers for a list.

DESCRIPTION
       This message will be issued if  at  least  one  register's  output  was
       inverted.

WHAT NEXT
       Use report_transformed_registers for a list.

       ~","","%d register's output was inverted. Use report_transformed_registers for a list. (MSG-3032)",""
"SQM-2015","Info","NAME
       SQM-2015  (info)  '%d'  shift  register  chains were inferred in module
       '%s'. Use report_transformed_registers for a list.

DESCRIPTION
       This message is issued when tool creates shift registers in the  design
       during  sequential  mapping.  For a complete list of shift registers in
       the design use report_transformed_registers.

WHAT NEXT
       NA

SEE ALSO
       report_transformed_registers(2)

       ~","","Information: 18978 shift register chains were inferred in module bit_coin. Use report_transformed_registers for a list. (SQM-2015) (MSG-3032)",""
"SQM-4102","Info","NAME
       SQM-4102  (information) The register %s is removed because it is merged
       to register %s.

DESCRIPTION
       When register merging is enabled, compile will detect the set of equiv-
       alent registers and merge them with this info message.

       To  disable  register  merging  on  specific  registers, use set_regis-
       ter_merging command.

       Details  regarding  the  register  merges   can   be   obtained   using
       report_transformed_registers.

WHAT NEXT
SEE ALSO
        set_register_merging (2), report_transformed_registers.","","Information: The register bit_secure_1/slice_18/hreset_sync/reset_sync_reg is removed because it is merged to register bit_secure_1/slice_0/hreset_sync/reset_sync_reg. (SQM-4102) (MSG-3032)",""
"SQM-4106","Info","NAME
       SQM-4106  (Information):  %d %s. Use report_transformed_registers for a
       list.

DESCRIPTION
       This information message reports the total number of  registers  merged
       during  register  merging  optimization. Details regarding the register
       merges can be obtained using report_transformed_registers.

WHAT NEXT
       This is an information-only message. No action is required.

SEE ALSO
       report_transformed_registers","","Information: 2076 registers were merged. Use report_transformed_registers for a list. (SQM-4106) (MSG-3032)",""
"TCK-001","Warning","NAME
       TCK-001  (Warning) The reported endpoint '%s' is unconstrained. Reason:
       %s.

DESCRIPTION
       The error message occurs when there are unconstrained endpoints in  the
       design.  The design is not fully constrained. There are several reasons
       for the unconstrained endpoints: false path, no check, unclocked,  dis-
       abeld check, case constant, or no arrival path.

WHAT NEXT
       The  violation  message  identifies  the unconstrained endpoint and the
       reason. You could check whether it is a expected behavior.","","The reported endpoint '%s' is unconstrained. Reason: %s. (MSG-3032)",""
"TCK-012","Warning","NAME
       TCK-012 (Warning) The input port '%s' has no clock_relative delay spec-
       ified.

DESCRIPTION
       The reported input port is not a clock source. The port does  not  have
       an  input delay value, and it also has paths from it which are not dis-
       abled or false paths. In order to enable proper constraining  of  paths
       from  the  port,  a  realistic input delay needs to be provided for all
       data input ports.

WHAT NEXT
       The violation message will give you the input port which has  no  input
       delay  specified.   To  resolve  this  issue, consider specifying input
       delay for each non-clock source input port.  This  input  delay  should
       also be relative to a clock in the design.","","The input port '%s' has no clock_relative delay specified. (MSG-3032)",""
"TIM-050","Info","NAME
       TIM-050 (Information) Timer using '%s'.

DESCRIPTION
       This message shows some timing related features that used in current IC
       Compiler-II. These features include  Zero-interconnect  delay  calcula-
       tion, PrimeTime delaly calculation, SI(Signal Integrity), Timing Window
       Analysis,
        AWP(Advanced Waveform Propagation), AOCV(Advanced On-Chip  Variation),
       POCV (Parametric On-Chip Variation),
        CRPR(Clock   Reconvergence   Pessimism  Removal),  LLE  (Local  Layout
       Effect),

        For LLE feature, LLE on means at least  one  cell  has  the  following
       annotations:
        1) physical parameters annotation
        2) elelctrial parameters annotation
        3)  the  corresponding  pane of the its lib cell has LLE related table
       data.

WHAT NEXT","","Information: Timer using 'AWP, POCV-Slew_Variation'. (TIM-050) (MSG-3032)",""
"TIM-111","Info","NAME
       TIM-111  (Information)  Update  timing completed net estimation for all
       the timing graph nets

DESCRIPTION
       Full update timing was invoked on the design  which  led  the  tool  to
       estimate  all the nets in the timing graph.  If any timing graph net is
       across the physical hierachy, the parasitics from the constituent  sub-
       blocks nets are stitched before estimating the net.

WHAT NEXT","","Information: Update timing completed net estimation for all the timing graph nets (TIM-111) (MSG-3032)",""
"TIM-112","Info","NAME
       TIM-112  (Information)  Net  estimation statistics: timing graph nets =
       %u, routed nets = %u, across physical hierarchy nets =  %u,  parasitics
       cached  nets = %u, delay annotated nets = %u, parasitics annotated nets
       = %u, multi-voltage nets = %u.

DESCRIPTION
       Show the full net estimation statistics with respect  to  timing  graph
       net count.

WHAT NEXT","","Information: Net estimation statistics: timing graph nets = 176149, routed nets = 0, across physical hierarchy nets = 0, parasitics cached nets = 173471, delay annotated nets = 0, parasitics annotated nets = 0, multi-voltage nets = 20040. (TIM-112) (MSG-3032)",""
"TIM-123","Info","NAME
       TIM-123 (Information) The net parasitics of block %s are cleared.

DESCRIPTION
       The  net  parasitics  for  the block are stored in RC cache repository.
       The extraction engine stores the extracted parasitics  for  the  routed
       nets  in RC cache for the block.  The unrouted nets are estimated based
       on virtual routing and are also stored  in  RC  cache.   If  the  timer
       clients  forces  a full timing update or the design state changes, both
       the timing delay data and the stored net parasitics are  cleared.   The
       net  parasitics  will  be  re-calculated (extracted) during next timing
       update.

WHAT NEXT","","Information: The net parasitics of block bit_coin are cleared. (TIM-123) (MSG-3032)",""
"TIM-125","Info","NAME
       TIM-125  (Information)  The  stitching  and editing of coupling caps is
       turned %s for design '%s'.

DESCRIPTION
       The extractor extract the coupling  caps  per  physical  block  in  the
       design.   If SI analysis is turned on, coupling caps on the nets cross-
       ing the physical hierarchy are stitched on the parasitic network.   The
       coupling  caps are also edited during post route optimization flow cor-
       responding to on-route optimization changes.

WHAT NEXT","","Information: The stitching and editing of coupling caps is turned OFF for design 'bit_coin.nlib:bit_coin/compile.design'. (TIM-125) (MSG-3032)",""
"TIM-126","Info","NAME
       TIM-126  (Information)  The  netlist  change observers are disabled for
       incremental extraction.

DESCRIPTION
       Extractor logs the incremental netlist changes if the netlist observers
       are  enabled for incremental extraction. By default these observers are
       always enabled.  If netlist change observers are  disabled,  the  opti-
       mization  engine  updates  the  parasitics  explicitly corresponding to
       netlist changes before invoking the incremental timing update.

WHAT NEXT
       See also TIM-119, TIM-120, TIM-121, TIM-127","","Information: The netlist change observers are disabled for incremental extraction. (TIM-126) (MSG-3032)",""
"TIM-127","Info","NAME
       TIM-127  (Information)  The  netlist  change  observers are enabled for
       incremental extraction.

DESCRIPTION
       Extractor logs  the  incremental  netlist  changes  after  the  netlist
       observers are enabled for incremental extraction and timing updates. By
       default  these  observers  are  always  enabled.   If  netlist   change
       observers  are disabled, the optimization engine updates the parasitics
       explicitly corresponding to netlist changes before invoking the  incre-
       mental timing update.

WHAT NEXT
       See also TIM-119, TIM-121","","Information: The netlist change observers are enabled for incremental extraction. (TIM-127) (MSG-3032)",""
"TIM-207","Warning","NAME
       TIM-207  (Warning)  Libraries  do not have CCS noise model for accurate
       waveform analysis in advanced waveform propagation mode.

DESCRIPTION
       When advanced waveform propagation analysis is enabled, it is  required
       that  the  stage driver cell has CCS noise model(s) for its timing arcs
       in  terms of  either  arc-based  or   pin-based   CCS  noise  model(s).
       When  such CCS noise model(s) are not present in the library,  analysis
       with  desired accuracy cannot be performed.

WHAT NEXT
       Fix the library to ensure that all library cell timing arcs have either
       arc-based or pin-based CCS noise models.

SEE ALSO
       time.delay_calc_waveform_analysis_mode (3)
       time.awp_compatibility_mode (3)","","Warning: Libraries do not have CCS noise model for accurate waveform analysis in advanced waveform propagation mode. (TIM-207) (MSG-3032)",""
"UIC-058","Warning","NAME
       UIC-058  (warning) Scenario %s is not configured for %s analysis: skip-
       ping.

DESCRIPTION
       The specified scenario has not been activated for setup or hold  analy-
       sis.   Because  of this, no setup or hold timing paths can be found for
       it.

WHAT NEXT
       If setup or hold analysis is deliberately being skipped for  this  sce-
       nario,  this  warning  can  be  ignored.   Otherwise,  use the set_sce-
       nario_status command to activate this scenario for setup or hold analy-
       sis.","","Warning: Scenario FUNC_0.85V_HOLD is not configured for setup analysis: skipping. (UIC-058) (MSG-3032)",""
"UNDO-016","Info","NAME
       UNDO-016 (info) The command '%s' cleared the undo history.

DESCRIPTION
       The  specified  command  is  not  undoable, therefore its execution has
       cleared the undo history.

WHAT NEXT","","Information: The command 'write_cell_expansion' cleared the undo history. (UNDO-016) (MSG-3032)",""
"UNG-1001","Info","NAME
       UNG-1001   (information)   The   hierarchy   %s  is  ungrouped  due  to
       auto_ungrouping.

DESCRIPTION
       The specified hierarchy is automatically ungrouped due to the  enabling
       of automatic ungrouping during initial_map stage of compile_fusion.

WHAT NEXT
       Automatic  ungrouping during initial_map can be controlled with the app
       option compile.flow.autoungroup

SEE ALSO
       compile.flow.autoungroup","","Information: The hierarchy bit_secure_0/slice_0/sync_datafrommem is ungrouped due to auto_ungrouping. (UNG-1001) (MSG-3032)",""
"UNG-1003","Info","NAME
       UNG-1003   (information)  %d  of  %d  hierarchies  are  ungrouped.  Use
       report_ungroup for a list.

DESCRIPTION
       The specified number of hierarchies were automatically  ungrouped  (or)
       ungrouped by user.

WHAT NEXT","","Information: 4643 of 5737 hierarchies are ungrouped. Use report_ungroup for a list. (UNG-1003) (MSG-3032)",""
"UNG-1004","Info","NAME
       UNG-1004 (information) The hierarchy %s is not ungrouped due to %s.

DESCRIPTION
       The  specified  hierarchy has not ungrouped due to some restrictions on
       it.

WHAT NEXT","","Information: The hierarchy bit_secure_0/slice_4/sipo_bit is not ungrouped due to restrictions. (UNG-1004) (MSG-3032)",""
"UNG-1005","Info","NAME
       UNG-1005  (information)  %d of %d hierarchies are not ungrouped because
       of restrictions. Use report_ungroup for a list.

DESCRIPTION
       The specified number of hierarchies were not ungrouped due to  user  or
       internal restrictions.

WHAT NEXT","","Information: 1094 of 5737 hierarchies are not ungrouped because of restrictions. Use report_ungroup for a list. (UNG-1005) (MSG-3032)",""
"UNG-1007","Info","NAME
       UNG-1007 (information) Ungroup Summary Report

DESCRIPTION
       Reports the high-level details of hierarchies that are ungrouped due to
       auto_ungroup or due to set_ungroup command. Also lists the  hierarchies
       that are not ungrouped due to different restrictions.

WHAT NEXT","","Information: Ungroup Summary Report (UNG-1007) (MSG-3032)",""
"UPF-072","Info","NAME
       UPF-072 (information) UPF has been successfully committed.

DESCRIPTION
       This  message  shows that the UPF has already been successfully commit-
       ted.

SEE ALSO
       commit_upf(2)","","Information: UPF has been successfully committed. (UPF-072) (MSG-3032)",""
"UPF-073","Info","NAME
       UPF-073  (information)  Total  %d  netlist change(s) and disconnections
       have been made  to  resolve  conflicts  between  power  intent  and  PG
       netlist.

DESCRIPTION
       This message shows the number of netlist changes that have been made to
       resolve conflicts between power intent (based on UPF) and pg  net  con-
       nections  (from  DEF  or PG netlist).  UPF intent takes precedence over
       DEF or PG netlist connection during conflict resolution.

WHAT NEXT
       Check details of changes to resolve conflicts between power intent  and
       pg  netlist  by  running  'resolve_pg_nets -verbose' or 'connect_pg_net
       -verbose'.

SEE ALSO
       commit_upf(2)
       resolve_pg_nets(2)","","Information: Total 0 netlist change(s) and disconnections have been made to resolve conflicts between power intent and PG netlist. (UPF-073) (MSG-3032)",""
"UPF-290","Info","NAME
       UPF-290  (Information)  Usage  of  add_power_state -update will be made
       mandatory in a future release.

DESCRIPTION
       This message occurs when the add_power_state is used to define a supply
       set  state for a supply set and that supply set already has other power
       states defined for it. -update should be used to  define  power  states
       for supply set if it already has other power states

WHAT NEXT
       -update  option  of  add_power_state  command  should be used to define
       power states for supply set if it already
        has other power states

SEE ALSO
       add_power_state(2)","","Information: Usage of add_power_state -update will be made mandatory in a future release. (UPF-290) (MSG-3032)",""
"UPF-450","Info","NAME
       UPF-450  (information) Explicit supply net connections to isolation and
       retention cells will be written out.  Use  mv.upf.save_upf_include_sup-
       ply_exceptions_for_iso_retn to control this.

DESCRIPTION
       This  information  message informs that explicit supply net connections
       to PG pins of isolation and retention cells  will  be  written  out  by
       save_upf. If this behavior is not desired, it can be turned off by set-
       ting    the    app     option     mv.upf.save_upf_include_supply_excep-
       tions_for_iso_retn to false.

WHAT NEXT
       No action is required.

SEE ALSO
       save_upf(2)
       mv.upf.save_upf_include_supply_exceptions_for_iso_retn(3)","","Information: Explicit supply net connections to isolation and retention cells will be written out. Use mv.upf.save_upf_include_supply_exceptions_for_iso_retn to control this. (UPF-450) (MSG-3032)",""
"UPF-467","Info","NAME
       UPF-467  (information) Related supplies are not explicitly specified on
       %d port(s) and primary supplies (%s, %s) of top power  domain  will  be
       assumed as the related supply.

DESCRIPTION
       This  informational  message  is  printed  when primary supplies of top
       power domain are assumed as related supply of ports.

WHAT NEXT
       You  can  query  the  ports  using  the  Tcl  attribute   'related_sup-
       ply_default_primary'    and    check    whether   related   supply   or
       driver/receiver supply are supposed to be explicitly specified on them.

SEE ALSO
       set_related_supply_net(2)
       set_port_attributes(2)
       get_related_supply_nets(2)","","Information: Related supplies are not explicitly specified on 209 port(s) and primary supplies (VDDH, VSS) of top power domain will be assumed as the related supply. (UPF-467) (MSG-3032)",""
"UPF-516","Info","NAME
       UPF-516 (information) Supply net '%s' has connections to macro internal
       pg pin(s).

DESCRIPTION
       This informational message is printed when the specified supply net has
       connections  to macro internal pg pins. Connection to macro internal pg
       pins can change the supply availability and whether the supply net  and
       its connected/associated supply nets should be implemented in netlist.

WHAT NEXT
       Please  check  the connections and supply availability of the specified
       supply net and its connected or associated supply net(s).

SEE ALSO
       connect_supply_net(2)","","Information: Supply net 'SS_MEM_SW.power' has connections to macro internal pg pin(s). (UPF-516) (MSG-3032)",""
"UPF-518","Info","NAME
       UPF-518 (Information) The design attribute ""hetero_fanout_isolation"" is
       not set. Tool will insert isolation cells on hetero-fanout path. It  is
       recommended  to  set the attribute ""hetero_fanout_isolation"" to TRUE in
       the input UPF to ensure cross tool consistency for path based isolation
       cell insertion on heterogeneous fanouts.

DESCRIPTION
       This   information  message  is  issued  when  design  attribute  ""het-
       ero_fanout_isolation"" is not set in input UPF  and  UPF  has  isolation
       strategy  with  -sink/-diff_supply_only.   Tool  will  insert isolation
       cells on hetero-fanout path. Its recommended to set the attribute ""het-
       ero_fanout_isolation""  to  TRUE  in  the input UPF to ensure cross tool
       consistency for path based isolation cell  insertion  on  heterogeneous
       fanouts.

WHAT NEXT
SEE ALSO
       set_design_attributes(2)","","Information: The design attribute ""hetero_fanout_isolation"" is not set. Tool will insert isolation cells on hetero-fanout path. It is recommended to set the attribute ""hetero_fanout_isolation"" to TRUE in the input UPF to ensure cross tool consistency for path based isolation cell insertion on heterogeneous fanouts. (UPF-518) (MSG-3032)",""
"UPF-532","Info","NAME
       UPF-532 (information) Summary of UPF Cells

DESCRIPTION
       This  informational message is printed at the postlude to summarize the
       UPF information like number of power domain(s), supply net(s),  voltage
       area info and MV cells summary.

SEE ALSO
       connect_supply_net(2)","","Information: Summary of UPF Cells (UPF-532) (MSG-3032)",""
"UPF-534","Info","NAME
       UPF-534  (information) Design has unmapped instance(s), create_mv_cells
       in %s mode.

DESCRIPTION
       This  informational  message  is  printed  if  there  is  any  unmapped
       instance(s) in the design after running create_mv_cells.

WHAT NEXT
       Please use check_mv_design to see more details.

SEE ALSO
       create_mv_cells(2)
       check_mv_design(2)","","Information: Design has unmapped instance(s), create_mv_cells in gtech mode. (UPF-534) (MSG-3032)",""
"UPF-535","Info","NAME
       UPF-535 (information) Please run check_mv_design for more details.

DESCRIPTION
       This  informational  message  is  printed  if there is any MV violation
       flagged at postlude MV Check.

WHAT NEXT
       Please run check_mv_design to see more details of the violation.

SEE ALSO
       check_mv_design(2)","","Information: Please run check_mv_design for more details. (UPF-535) (MSG-3032)",""
"WAF-1000","Info","","","Information: Info: Find more information in log file /home/inf25/work/Bitcoin/testcase_done_script/bitcoin_assignment/work_area3_their_file_updated_fc_version_for_icv7/outputs_fc/compile.ascii_files/bit_coin.write_ascii_files.log (WAF-1000) (MSG-3032)",""
"ZRT-022","Warning","NAME
       ZRT-022 (warn) Cannot find a default contact code for layer %s.

DESCRIPTION
       This  warning  message  indicates  that  a default contact code was not
       found for the specified layer. This is most likely  due  to  a  missing
       default contact code definition in the technology file.

WHAT NEXT
       Add  a  default  contact code definition to the technology file. If the
       specified layer is a nonrouting layer, such as V0, you can ignore  this
       message.","","Warning: Cannot find a default contact code for layer CO. (ZRT-022) (MSG-3032)",""
"ZRT-027","Warning","NAME
       ZRT-027 (warn) Ignore %d top cell ports with no pins.

DESCRIPTION
       This  warning  message indicates that the design's top cell has logical
       ports which have no physical shapes attached to them.  The router  will
       ignore such ports.

WHAT NEXT
       Please check the top cell and create physical shapes for those ports if
       needed.","","Warning: Ignore 2 top cell ports with no pins. (ZRT-027) (MSG-3032)",""
"ZRT-044","Warning","NAME
       ZRT-044 (warn) Standard cell pin %s/%s has no valid via regions.

DESCRIPTION
       Via  regions  are  useful  in  avoiding  DRCs  in accessing pins and in
       accessing pins off the routing grid. It is defined  with  the  matching
       via specified by the contact code number.

WHAT NEXT
       Please  check  for  DRCs  in  accessing this pin, and check ZRT-038 for
       error in contact code number, and generate the via  regions  if  neces-
       sary.","","Standard cell pin %s/%s has no valid via regions. (MSG-3032)",""
"ZRT-101","Warning","NAME
       ZRT-101 (warning) Power net %s has no power preroutes, skip tie-off.

DESCRIPTION
       Power  net  has no power preroutes. Tie-off will be turned off for this
       net.

WHAT NEXT
       Please add power preroutes.","","Power net %s has no power preroutes, skip tie-off. (MSG-3032)",""
"ZRT-143","Warning","NAME
       ZRT-143  (warning)  Secondary  PG  net  %s has no power stripe, skip to
       route.

DESCRIPTION
       Secondary PG net has no power stripe to connect.

WHAT NEXT
       Please add power stripe.","","Secondary PG net %s has no power stripe, skip to route. (MSG-3032)",""
"ZRT-444","Info","NAME
       ZRT-444 (info) Using %d threads for routing.

DESCRIPTION
       This message reports the number of threads used in multi-threaded rout-
       ing.

WHAT NEXT
       No action is required.

SEE ALSO
       set_host_options(2)","","Information: Using 16 threads for routing. (ZRT-444) (MSG-3032)",""
"ZRT-511","Warning","NAME
       ZRT-511 (Warning) Cell contains tie connections which are not connected
       to real PG.

DESCRIPTION
       Cell contains some tie nets (tie_low or tie_high) which  are  not  con-
       nected to real PG. These nets will not contain route information unless
       they are realized with PG rail. To connect to PG rail,  users  need  to
       call ""connect_pg_net"" command.

       An example for query such a net is
        get_nets -hierarchical -filter net_type=~tie_low

WHAT NEXT
       Run ""connect_pg_net"".","","Warning: Cell contains tie connections which are not connected to real PG. (ZRT-511) (MSG-3032)",""
"ZRT-574","Info","NAME
       ZRT-574 (Information) Freeing timing information from routing.

DESCRIPTION
       This  information  indicates  that  timing  update  has  happened after
       route_global or route_track command and all timing information used  in
       route_global  or  route_track  command is freed.  To be consistent with
       route_auto ICC2 use  the  same  timing  information  for  route_global,
       route_track and route_detail steps when timing driven is on. But if the
       user        calls        update_timing        explicitly        between
       route_global/route_track/route_detail,  the existing timing information
       will be freed and the next route_command  will  use  up-to-date  timing
       information.

WHAT NEXT","","Information: Freeing timing information from routing. (ZRT-574) (MSG-3032)",""
"ZRT-613","Info","NAME
       ZRT-613 (info) RC layer preference is turned %s for this design.

DESCRIPTION
       RC  layer  preference  is turned off if the design does not have enough
       variation in RC value among the reasonable routing layers. A  layer  is
       reasonable if it is within min and max routing layers, and its pitch is
       within six times the average pitch of the lower five metal routing lay-
       ers.

WHAT NEXT
       No action necessary.","","Information: RC layer preference is turned on for this design. (ZRT-613) (MSG-3032)",""
"ZRT-619","Info","NAME
       ZRT-619  (info)  Via  ladder engine would be activated for pattern must
       join connection in certain commands. Please refer to man-page  for  the
       command list.

DESCRIPTION
       This  design  contains  pattern must join pins, which is required to be
       connected by pattern must join connection  shapes.  Pattern  must  join
       connection has similar structure to via ladder, and is also constructed
       by via ladder engine.  It would be processed during via ladder  related
       commands,  and  full  routing  commands.  Here  is  the  command  list:
       insert_via_ladders,      verify_via_ladders,       refresh_via_ladders,
       route_group,  route_auto, route_eco, route_opt.  To separate route_auto
       into  several  commands,  please   run   through:   insert_via_ladders,
       route_global, route_track, route_detail.

WHAT NEXT
       If  this  pattern  must join connection is unexpected, please check the
       attribute of pin, pattern_must_join.","","Information: Via ladder engine would be activated for pattern must join connection in certain commands. Please refer to man-page for the command list. (ZRT-619) (MSG-3032)",""
"ZRT-625","Warning","NAME
       ZRT-625  (warn)  Master  cell  %s  has duplicated redundant library pin
       shapes at {%.3f %.3f} {%.3f %.3f} on layer %s.

DESCRIPTION
        Duplicated redundant library pin shapes are found at  the  give  loca-
       tion.
        The coordinates are relative to the library inside.
        These  incorrect  data will impact the router performance and DRC con-
       vergence.

WHAT NEXT
        Please remove the redundant pin shapes.
        Please also review the tool flow, they might be generated from  incor-
       rect
        library preparation flow.","","Warning: Master cell bit_coin has duplicated redundant library pin shapes at {-1.368 0.001} {-1.064 2499.319} on layer M3. (ZRT-625) (MSG-3032)",""
"ZRT-703","Info","NAME
       ZRT-703  (info) Option route.detail.force_end_on_preferred_grid will be
       ignored since none of the layers have preferred grid.

DESCRIPTION
       Ignore option route.detail.force_end_on_preferred_grid since there  are
       no preferred grids in this design.

WHAT NEXT","","Information: Option route.detail.force_end_on_preferred_grid will be ignored since none of the layers have preferred grid. (ZRT-703) (MSG-3032)",""
"ZRT-706","Info","NAME
       ZRT-706  (Information)  When applicable layer based tapering will taper
       up to %.2f in distance from the pin.

DESCRIPTION
       Distance control for layer based tapering is turned on.

WHAT NEXT","","Information: When applicable layer based tapering will taper up to 0.00 in distance from the pin. (ZRT-706) (MSG-3032)",""
"ZRT-707","Info","NAME
       ZRT-707  (Information)  When applicable Min-max layer allow_pin_connec-
       tion mode will allow paths of length %.2f outside the layer range.

DESCRIPTION
       Distance threshold for min-max layer allow pin conn mode.

WHAT NEXT","","Information: When applicable Min-max layer allow_pin_connection mode will allow paths of length 3.55 outside the layer range. (ZRT-707) (MSG-3032)",""
"ZRT-718","Info","NAME
       ZRT-718  (Information)  When applicable Min-max layer allow_pin_connec-
       tion mode will allow paths of length %.2f outside the  layer  range  on
       clock nets.

DESCRIPTION
       Distance threshold for min-max layer allow pin conn mode on clock nets.

WHAT NEXT","","Information: When applicable Min-max layer allow_pin_connection mode will allow paths of length 3.55 outside the layer range on clock nets. (ZRT-718) (MSG-3032)",""
